id,summary
6696803,"Summary
Summary
Release a half-lifesize version. 40mins print time. 
1.75 PLA to attach the blade and handle.
the pair from the print are counter weight.
(Lifesize version release in makerworld for the time being. https://makerworld.com/en/models/543722)
STL pre-brim blade tip and both end of handle. Print at 0.12mm height.
Upper is type 10, lower is type 11.
Upper to keychain, lower with counter weight inserted.
Hints.
Use pliers to slightly squeeze the middle section before attaching.
Tags
fidget
fidget spinner
gadget
glock
gun
pistol
License
CC BY-NC-ND
Fidget balisong butterfly knife keychain
by iczfirz is licensed under the Creative Commons - Attribution - Non-Commercial - No Derivatives license."
6664571,"Summary
Summary
Blade Honing Guide

For those who work with handheld cutting tools, it's no secret how important it is to have the right edge sharpening. Without special devices, it's difficult to achieve proper sharpening or honing manually, and you can easily damage the edge, leaving you disappointed with the tool's performance. There are many ready-made tools on the market that can handle this task. Below, I've listed examples that are quite effective, but I was curious to create my own device, which, in my opinion, would work just as well, if not better, than the presented options. However, it all depends on your skills.

All parts of the device are made from eABS+HS plastic by the well-known company eSUN. Many are familiar with this plastic, but for those encountering the HS designation for the first time, let me explain: it stands for ""High Speed."" With the advent of high-speed printers, working with regular ABS plastic has become inconvenient, as its layers don't fuse well at high speeds. Printing slowly is no longer appealing, so eSUN's new developments come to the rescue, allowing for products with excellent strength characteristics, minimal shrinkage, and the ability to print at speeds up to 300 mm/s and accelerations up to 20000 mm³/s.

For the roller, I used TPU plastic from the same company. Why do I recommend TPU? The honing process involves the roller contacting abrasives, and regular plastic or metal bearing surfaces will wear out. However, a TPU roller will last much longer. I used flanged bearings F693ZZ. All component links are provided below.

To adjust the clamping jaws, I used a threaded rod with left and right threads on either side, M5x70 mm, along with M5 nuts with left and right threads.

I recommend printing all parts at full infill with maximum quality and minimum layer height.

You can see how to assemble the Blade Honing Guide in my video:
If you liked this thing - let me know by putting like!

Parts links below:
Honing Guide Jig 1
Honing Guide Jig 2
Honing Guide Jig 3
Diamond Sharpener Grit 80-3000
Left and Right Thread Double End Rod M5x70
Nut with thread turn left A2 stainless steel M5
Nut with thread turn right A2 stainless steel M5
Bearing F693ZZ
Insert Knurled Nuts M3
Inserts Nut M2.5
Cylindrical Pins D2,D3 x4mm
Stainless Steel Cylindrical Pins D2,D3 x 4 mm
Head Flat Screw M2.5
Stainless steel DIN912 hexagon socket cap head screw M3
Super Glue 502
Universal Glue Quick-drying
eSUN eABS+HS
ESUN Filament TPU
ESUN Filament TPE

Links to used tools:
Heat Insert Nut Iron Tip
NOGA deburring tool and Blades
Carbide Machine Reamer
Reamer Tool Set
Color Screwdriver Kit Hexagon
Machine Screw Tap Set
Thread Screw Tap
Glue Micro-Tips

My new machine:

My favorites:


Thank you for every tip or donation,
it means great recognition for me and helps a lot to keep going!
https://ko-fi.com/perinski
BTC:bc1qplpzq36ghw84hty4nn2zzu4ps4sdh4th0v93j8
ETH:0xc766ebbeAa76aaf629788c8F99C33A8d80d48977

My some other things:


3D Printer • Accessories



Electronics Tools • Accessories



Hand Tools



Power Tools • Accessories



Photo Video Accessories



Gadgets • Accessories



Other

Tags
Blade Honing
cable guide
guide
sharpening
sharpening tool
License
CC BY-SA
Blade Honing Guide
by Perinski is licensed under the Creative Commons - Attribution - Share Alike license."
6681201,"Summary
Summary
How to construct an egg cup and design it in a CAD you can see on
https://nerd-corner.com/solidworks-tutorial-egg-cup-with-solidworks-revolved-boss-base-and-fillet-feature/
https://youtu.be/xwUzMaGpPVg
Tags
egg
eggcup
eggs
eier
Eierbecher
vase
License
CC BY-NC
Egg Cup Sofia
by NerdCorner is licensed under the Creative Commons - Attribution - Non-Commercial license."
6704812,"Summary
Summary
A neat fidget spiral sphere design using two identical shaped parts  (one STL file, can print in 2 colors of your choice).    Can slide together in different ways to make some beautiful shapes or fidget. 
Test printed and fits together beautifully. Generous clearances.  Recommended to use a brim when printing for good build plate adhesion and 3 walls (1.2mm wall thickness). No supports needed.  Check sliding surfaces are free from blobs after printing - do not force together.
""Secret"" method to open:  Once assembled press the top and bottom buttons simultaneously to extend the fingers and can then rotate the halves like a fidget. 
Please post your makes photos. 
Check out my other designs: https://www.thingiverse.com/galaxy33/designs
⚠Warning⚠
Be careful in environments with young children and pets! This model contains small parts. If not properly stored in an environment with young children or pets, it may lead to accidents such as accidental ingestion or injury. If infants or pets are present, please take appropriate measures depending on the situation, such as refraining from 3D printing or storing in an appropriate place.
Do not apply strong force! Applying strong force to a 3D printed model or throwing it may damage the model and lead to accidents such as injuries. In addition, debris from damage to the model may be accidentally ingested by infants or pets. If the model is damaged, dispose of it immediately.
Store them in an appropriate place. After 3D printing, store the model in an appropriate place out of reach of young children and pets. Proper adherence to the precautions will ensure the safe use of the model.
Tags
fidget
puzzle
sphere
spiral
License
CC BY-NC-ND
Fidget spiral puzzle sphere
by Galaxy33 is licensed under the Creative Commons - Attribution - Non-Commercial - No Derivatives license."
6690810,"Summary
Print Settings
Summary
Dogs are so good at begging, especially when it comes to food- they are happy to act pathetic and sad to get us to feed them even though someone else already did.This reversible 2-sided sign set/magnet is a cute and fun way to give other household members a heads-up to their treachery! Two variations of model files are provided for homes with either single or multiple dogs. Put it on the counter or add magnets and place on the fridge for easy visibility.
Cat lovers, you aren't left out- I have a cat-themed version of this in my models as well!
The magnets I used can be found here: https://us.store.bambulab.com/collections/makers-supply/products/round-magnetic-stickers
Print Settings
Printer brand:
Bambu Lab
Printer:
A1 Mini
Supports:
Yes
Infill:
5%, 10%
Filament brand:
Bambu Labs, Amolen
Filament color:
Ivory White, Slate Gray Sparkle, Red/Gold
Filament material:
PLA Matte, PLA Sparkle, and PLA Silk
Notes:
Recommend printing flat with blank side down and tree supports for best results.
For the connecting dowels, a 5mm outer brim kept them stable during printing.
Also, for the text signs, recommend using tree supports and having small needle or tweezer-nose pliers to help get the support safely out of the kibble.
Tags
cute animal
Cute signs
dogs
dog art
dog food
dog food bowl
Dog food bowls
dog food dish
Dog Lover
dog paw
dog toy
fridge
fridge magnet
fridge magnets
funny sign
gift
gifts
gift idea
gift ideas
home decor
home decoration
pet
pets
pet accessories
pet accessory
pet toy
refridgerator
refridgerator magnet
License
CC BY-NC-ND
Cute Dog(s) Reversible 2-Sided 3D Sign/Magnet
by OminousFyxen is licensed under the Creative Commons - Attribution - Non-Commercial - No Derivatives license."
6692375,"Summary
Summary
This desk organizer has been designed by one of our Cura team members to illustrate the newly introduced settings:
Z Seam On Vertex allows you to choose if the Z seam is placed on the vertices closest to a selected Z seam position or if it instead follows the selected position exactly
Seam overhang angle enables you to select the angle at which Z seams will not be printed on overhangs
Support Z Seam Away from Model and Min Z Seam Distance from Model define where the Z seam is placed on supports
⬇️ Are you curious to try it for yourself?
Download UltiMaker Cura 5.8 here.
🪲 Do you have some feedback for Cura?
Leave a request on our GitHub.
The model has been designed by Mari_Makes to demonstrate the zseam placement settings.
Tags
cura
Desk organizer
post-it
toast
Ultimaker Cura
zseam
License
CC0
Happy Post-it Toast [Cura 5.8 Improved ZSeam]
by UltiMaker_Cura is licensed under the Creative Commons - Public Domain Dedication license."
6694027,"Summary
Summary
This Model is my gen 3 Long Sword, with a 60cm blade and an updated version of my v1 and v2 designs. the blades are now designed to have a unique topography over their length rather than a repeated section. 
from the previous version to get a slimmer blade this model is designed with 2x 7mm channels running through the model which is for 6mm or 1/4 inch wooden dowels.
I've just finished the series of 8 blade sizes from an 18cm blade length dagger to a 120cm blade length Claymore which the pummel is just printing and they'll be released slowly over time on here, purely because the search function isn't that great. so pop over to Patreon for early releases as a free member, basic pay gives you all the files for playing around, or if you want to sell models if you're lucky for a rennaisance faire near you that you think you might get profit selling there is a license level too. patreon/affini3 
I have lots of other asymmetrical blade designs and started on my first katana design which will be on patreon in the next two weeks or so. and I really want to do some more axes and maces
Hope you enjoy.
Tags
Broadsword
cosplay
cosplays
cosplay accessories
cosplay accessory
cosplay dagger
cosplay prop
cosplay sword
cosplay weapon
dagger
Longsword
medieval
medieval weapon
prop
props
sword
swords
weapon
weapons
License
CC BY-NC-ND
Long Sword v3
by affini3 is licensed under the Creative Commons - Attribution - Non-Commercial - No Derivatives license."
6688692,"Summary
Summary
Improved mitre cutting box for making perfect 45 miters (multiple sixes)
This is a complete redesign of my earlier miter box that improves on some of the features in that design (https://www.thingiverse.com/thing:6525582).
Tags
hand tools
miter
miter box
Mitre
mitre block
Mitre Box
mitre joint
tool
tools
wood
woodworking
woodworking tools
License
CC BY-NC-SA
Improved Mitre Cutting Box
by ICant3DPrint is licensed under the Creative Commons - Attribution - Non-Commercial - Share Alike license."
6683767,"Summary
Summary
Basic cabinet handle.
120 X 15 X 25 mm
No support needed
Printed with PETG filament
✨Follow/Support Us✨
Patreon: https://www.patreon.com/Froxen
Youtube: https://youtube.com/@Froxen3DPrint?si=50ZTcPkB5XOUQx3e
Instagram: https://www.instagram.com/froxen3dprint/
Cults3d: https://cults3d.com/en/users/Froxen3DPrint
License
CC BY-NC-ND
3D Print Cabinet Handle
by Froxen3DPrint is licensed under the Creative Commons - Attribution - Non-Commercial - No Derivatives license."
6688388,"Summary
Post-Printing
How I Designed This
Custom Section
Summary
3d printed gyroscope can be printed out of any solid matirails
bearings used are 608 standart bearings-6 units
assembling:
m2 nuts heat inserted to every parts with hexagonal holes
and then screw in the other side of the part with m2 bolts
insert bearings in the required places and screw the stands to a piece of wood
you can fill the flywheel(the center of the gyro) with a dense matirial in my case I filles the middle with play-doh and the outer holes with oval magnets
use:
stick the holder on one of the side of the guro and wind a string on the flywheel pull the string to spin the gyro and take off the holder move the system and wacth the gyro do his thing
Enjoy!!! 
Post-Printing
you may need to file down to size the bearing seats to make them fit
fill free to file any part to make the fitting correct.
How I Designed This
designed with Onshape
Custom Section
Tags
3D printing
gyro
gyroscope
transceiver
License
CC BY-SA
3d printed Gyroscope
by shonson is licensed under the Creative Commons - Attribution - Share Alike license."
6689555,"Summary
Summary
Please show your support by Subscribing to our Youtube channel, it would mean a lot!
https://www.youtube.com/channel/UClch3A8v3dbQoQRJsvxQJ2Q
———
IMPORTANT! All money made on Youtube through next 1-2 years will be split evenly. One Part will go to homeless children that dont have the opportunity or money to buy their own Nintendo console and Pokemon game.
The second part will go to make/order more downloadable models. Please visit the 3D artist fiverr account: 
https://www.fiverr.com/ridhwanbsp?source=gig_page
———
IMPORTANT!! Pokemon is a Product of the Pokemon Company. These models may not be sold to earn any money! They are free and will remain free for any one to 3D print. I don’t give permission to sell 3D printed models under my name. The models are for private use only!
Tags
gengar
pokemon
License
CC BY-SA
Pokemon Gengar #94 - Optimized for 3D Printing
by 3print1UP is licensed under the Creative Commons - Attribution - Share Alike license."
6702731,"Summary
Summary
Clever solution to hold up to 5 caps/hats.
Easy print. No supports needed.
Tags
Baseball
cap
golf
hat
holder
snapback
License
CC BY-NC-SA
Cap Holder (5 Caps/Hats)
by aliteiti is licensed under the Creative Commons - Attribution - Non-Commercial - Share Alike license."
6682307,"Summary
Summary
How to construct an egg cup and design it in a CAD you can see on
https://nerd-corner.com/solidworks-tutorial-egg-cup-with-solidworks-revolved-boss-base-and-fillet-feature/
https://youtu.be/xwUzMaGpPVg
Tags
egg
eggcup
eggholder
eggs
eier
Eierbecher
vase
License
CC BY-NC
Egg Cup Alexandria
by NerdCorner is licensed under the Creative Commons - Attribution - Non-Commercial license."
6690322,"Summary
Print Settings
Summary
The best utensils for weight loss.
You just can't eat.
See more of my models on cult3d https://cults3d.com/@XYZreligion
Print Settings
Printer brand:
Creality
Printer:
K1
Supports:
Doesn't Matter
Resolution:
0,2
Infill:
20
Tags
crockery
Dinnerware
dishes
Fidget Toy
Flexi
flexible
tableware
toy
toys
License
CC BY-SA
Flexi set of useless dishes
by XYZreligion is licensed under the Creative Commons - Attribution - Share Alike license."
6703385,"Summary
Summary
.
License
CC BY-NC
Rock Face
by mishkin2 is licensed under the Creative Commons - Attribution - Non-Commercial license."
6685633,"Summary
Summary
Don't forget to ""Click A Like"" & check out my other Cool designs and Follow my Weekly dose of KooKoo uploads, PLZ leave a comment what you want next!
.
This was requested by one of my X-Bow testers, hope it works for your build mate, I actually made two for my next big release.
NO Supports, NO Brim or Raft required, Quick and easy print
BOM:
M4 x 30mm L + Nut
M3 x 6mm L x2 screws
MICRO TACTICAL LED TORCH: https://www.amazon.de/dp/B0CT2B9B91? 
If you are interested in other prop firearms, Airsoft parts and designs do join our group on Matrix:
https://app.element.io/?pk_vid=f12152aac29bbc4a166549437941781a#/room/#GCI-General:matrix.org
!!!Note: I'm always open for suggestion and help on improving the design and proof of concept.
!Don't forget to hit the LIKE! & check out my other Cool designs & Follow my Weekly dose of KooKoo uploads ;)
Tags
flashlight
LED light
picatinny mount
torch
weapon light
License
CC BY-NC-ND
Tacticool Light Attachment for X Bow
by mussy is licensed under the Creative Commons - Attribution - Non-Commercial - No Derivatives license."
6695457,"Summary
Summary
Samhain.
You can go to https://www.patreon.com/Schlossbauer if you want earlier access our to sell my work.
Tags
dnd
dungeons and dragons
ghost
ghostbusters
halloween
pathfinder
Pumpkin
tabletop
License
CC BY-NC
Samhain
by schlossbauer is licensed under the Creative Commons - Attribution - Non-Commercial license."
6688527,"Summary
Summary
My daughter was showing me something similar on Etsy that she wanted for her new PC build, so I decided to make an attempt in Blender with geometry nodes and such before buying the premade version.
The initial export, though full of non-manifold geometry, was still printable in Cura.  To address the non-manifold geometry, I voxel remeshed, then ran a limited dissolve to reduce the poly count. I included both versions of the STLs to try.
Your results may vary.
(Update: Since I'm using geometry nodes, it's easy to create random variations. I added another version to try out, you'll need to scale this one manually by 200%.)
Tags
120mm
fan
fan cover
Frost
Ice
shroud
License
CC BY-NC
120mm fan ice crystals
by MakingMyThings is licensed under the Creative Commons - Attribution - Non-Commercial license."
6685819,"Summary
Summary
Estatueta 3D para colecionadores e amantes de colecionadores.
Tags
Alienigena
depredador
Escultura
filme
Predador
License
CC BY
PREDADOR
by moisescosta is licensed under the Creative Commons - Attribution license."
6688284,"Summary
Video
How to make
Summary
35mm Film Digitize Adapter with following features.
This adapter fits well to AI Micro-Nikkor 55mm f/2.8S with PK-13 Closeup Ring.
The opening of the film aperture is 38 x 26mm, so it can capture the full frame of the film without trimming. If this adapter is directly fit to Micro-Nikkor 55mm F2.8with PK-13 ring, the magnification ratio is around 0.95.
You can use either a lightbox or a LCD display of the computer.
This adapter has an opening to clean the front side of the film with a blower. Cap to avoid stray light is available.
A Locknut fixes the angle of the adapter securely.
** July 16, 2024 : Updated : The cap for the front opening is modified to be hinged. See the video below.
Video
How to make
The part ""holder2.stl"" needs support structure. Others do not need.
Print two copies of ""spring.stl"".
The screw to the lens and locknut is very fine. Please fine printing parameter if it does not well fit to the lens.
The surfaces facing to the film is flat. To avoid the scratches to the film, stick telemp (cloth) around the aperture.
Attach the cap to the hinge of the holder1.stl by pushing in.
License
CC BY-SA
35mm Film Digitize Adapter (Film Scanner)
by shiura is licensed under the Creative Commons - Attribution - Share Alike license."
6699260,"Summary
Summary
Includes Original STL files (not presupported).
Check our Social Media & Stores:
🔸 https://www.instagram.com/rpgfigures
🔸 https://www.youtube.com/@RPGfigures
🔸 myminifactory.com/users/RPGfigures
🔸 rpgfigures.com
Tags
Ancient
Castle
cellar
dnd
Dungeon
dungeons and dragons
fantasy
historic
medieval
modular
pathfinder
RPG
ruins
scenery
Stronghold
tabletop
Terrain
tiles
underground
wargaming
warhammer
License
CC BY-SA
Printable Terrains - Dungeon Pack 1
by RPGfigures_com is licensed under the Creative Commons - Attribution - Share Alike license."
6694310,"Summary
Summary
.
License
CC BY-NC
Nature Inspired
by mishkin2 is licensed under the Creative Commons - Attribution - Non-Commercial license."
6686541,"Summary
Summary
This buckle can be used is multiple situations.  My design is simple to print and is of low cost and designed to accept a flat woven strap of up to 20mm width.
The strength of these buckles can be improved by choosing strong plastics.  Note that there needs to be some give in the plastic to allow the buckle to flex, hence carbon fibre based filaments may not do well.
The buckle is a common 20mm size, but you can also experiment and scale the buckle to your needs via your slicer software.
My print is made in eSUN PLA+ filament, with 0.2mm layer height and 15% infill on a Bambu Lab X1 Carbon printer.  Inner supports are needed for the female part.  See 3MF file.
I hope that you can find this print useful, too.
Remember to leave me some feedback or even a tip to keep me enthused to make more of these drawings.
For my latest models, see my main uploads site:
https://makerworld.com/en/u/3687936443
Tags
buckle
License
CC BY-NC
Simple Buckle Clip
by wisestone is licensed under the Creative Commons - Attribution - Non-Commercial license."
6691078,"Summary
Summary
This is a 3D-printed tool organizer designed to keep your workbench tidy and your tools easily accessible. It features multiple slots and compartments to hold various tools such as screwdrivers, brushes, precision tools, and syringes. The organizer includes a pull-out drawer for additional storage of smaller items. Perfect for professionals and hobbyists alike, this organizer ensures that all your essential tools are neatly arranged and within reach.
Tags
drawer
Toolbox
tools
tools holder
License
CC BY-SA
Tools holder
by easyterm is licensed under the Creative Commons - Attribution - Share Alike license."
6697322,"Summary
Print Settings
Custom Section
Summary
A super-mini but surprisingly loud whistle for your keyring!
Print a few of them and give them to your friends as emergency whistle. :-)
Only 5min print time with Prusa MK4 Input Shaper (other printers maybe take longer time)
This is also a perfect test-print for calibration of your printer.
Make sure you set the correct perimeter speed (=25 - see below) otherwise the whistle may not work correctly.
Please find more designs from me at my profile at printables.com:
https://www.printables.com/@prntmkr/models
Do you already know my Summer Mini Frisbee? Check this out:
Print Settings
Printer brand:
Prusa
Printer:
i3 MK4
Rafts:
No
Supports:
No
Infill:
100%
Filament brand:
Prusament
Filament material:
PLA
Notes:
Nozzle: 0.4
Layers: 0.2
Perimeter speed: 25 (important!)
Thick bridges
Custom Section
Do you like my design?
Please leave a “like”.
Feel free to follow me.
Please find more designs from me at my profile at printables.com:
https://www.printables.com/@prntmkr/models
Tags
easy
easy print
football
fun
kids
music
musical instrument
outdoor
sports
whistle
License
CC BY-NC-ND
Super-mini WHISTLE! Quick print!
by Prntmkr is licensed under the Creative Commons - Attribution - Non-Commercial - No Derivatives license."
6706536,"Summary
Summary
---Modular parts 40 details
---Articulated
---Compatible with other models from my collections
---for Action Figure 1/18 but you can scale up  or down how you like
---separated STL files in archive
---on my PATREON or TRIBES you get every month 4 detailed Models+ Welcome Pack 120 details
Tags
actionfigure
Articulated
balljoint
gijoe
halo
joints
mech
Mecha
modular
OpenGIJoeActionFigure
robot
License
CC BY-NC
Mech Modular Action Figure
by kmech_toys is licensed under the Creative Commons - Attribution - Non-Commercial license."
6695104,"Summary
Print Settings
Summary
This is a modular spice rack that you can print on (almost) any size printer. It can have as many slots and as many rows as you want. You can also use Thingiverse Customizer or OpenSCAD to change the size of container it works with, adjust tolerances, etc!
This system works by printing out 1 or more ""shelf"" pieces and fitting them together with the dovetail joints. Then you attach the uprights to the ends to make 1 ""shelf"" layer. You can slot multiple shelf layers together, and when you're done you can slot the foot piece to the bottom of the bottom 2 uprights.
For my printer, the tolerances were a nice fit. The feet were a little too loose though, so I used a drop of superglue in the joint to hold them closed.
The spice containers I used were these. And I found the smallest labels I could for them.
https://www.amazon.com/dp/B01DCIYB1K
Print Settings
Rafts:
No
Supports:
No
Resolution:
0.2
Infill:
at least 5-10%
Filament brand:
Not sure
Filament color:
Blue Matte
Filament material:
PLA
Notes:
All parts are oriented in the correct direction for printing already. I had good bed adhesion and did not need brims, but if the parts are coming loose a brim should solve it.
Tags
customizable
customizer
modular
parametric
spice rack
License
CC BY-SA
Parametric Spice Rack (Modular and Customizable)
by MrStump is licensed under the Creative Commons - Attribution - Share Alike license."
6693168,"Summary
Summary
Print your own LTT Cable Management Arches!
(Print/Assembly/Buyers Guide Attached As PDF)
Shop the Original at lttstore.com
Magnets: JC magnets are stronger than Amazon's:
(JC recommended if you're not on a budget)
Small(15x3mm): 
Amazon: https://amzn.to/45nR4L6
JC Magnetics: https://jc-magnetics.com/Magnet-Discs/15mmx3mm-magnet-disc-N52
Medium(18x3mm): 
Amazon: https://amzn.to/3xsJQJ8
JC Magnetics: https://jc-magnetics.com/Magnet-Discs/18mmx3mm-magnet-disc-N52
Large(20x3mm): 
Amazon: https://amzn.to/3x54380
JC Magnetics: https://jc-magnetics.com/Magnet-Discs/20mmx3mm-magnet-disc-N52
Extra Large(25x3mm): 
Amazon: https://amzn.to/45nmzVE
JC Magnetics: https://jc-magnetics.com/Magnet-Discs/Magnet-N52-25mm-3mm-Disc
Filaments I’ve tested for these designs that look nice:
PolyTerra Matte Black PLA: https://amzn.to/3z4DvUZ
PolyTerra Matte Muted Blue PLA: https://amzn.to/3VxUiYa
Polymaker White PLA Pro: https://amzn.to/3xh9DnM
Links are affiliate and help support future free designs! 
Tags
arch
cable
cable clip
cable guide
cable holder
cable management
LTT
lttstore
magnet
magnetic
MCM
License
CC BY-NC-SA
LTT Cable Management Clips - Magnetic Small -> XL Cable Organizer Arches
by MilloDesignStudio is licensed under the Creative Commons - Attribution - Non-Commercial - Share Alike license."
6688285,"Summary
Post-Printing
How I Designed This
Summary
Give me a Like 💗 Follow Me 😁🤗
Balloon tie Tool.
Don't expect to be faster just without the pain on the fingers.
You are much faster than with this tool.
I bought one and needed more, so I Made this.
  Amazon
  Aliexpress
As an Amazon Associate, I earn from qualifying purchases.
Post-Printing
How I Designed This
Tags
accessories
balloon
decor
Decoration
knot
knoten
party
tie
tool
Tying
License
CC BY-SA
Balloon Knot Tie Tool
by Sp0nge is licensed under the Creative Commons - Attribution - Share Alike license."
6685526,"Summary
Summary
Mew with gengar as body guard
i made for someone that i probably wont see anymore haha ;'(
i just noticed i forgot the subdivision modifier on mew, oh well , i dont feel like touching this anymore , sorry
Tags
gengar
mew
pokemon
License
CC BY-NC
Mew with gengar as body guard
by JurassicBurger is licensed under the Creative Commons - Attribution - Non-Commercial license."
6690396,"Summary
Print Settings
How I Designed This
Summary
Large stackable box with a slot to allow your hand in.
~5x5x3inch / 127x127x81.2mm box
Print Settings
Printer brand:
Bambulabs
Printer:
Bambu P1S
Rafts:
No
Supports:
Yes
Resolution:
0.20
Infill:
15%
Filament brand:
Bambu
Filament color:
Black
Filament material:
PLA Basic
Notes:
It was also done on an Anycubic Kobra Neo printer with the same settings but with an OVERTURE Green Pla filament.
How I Designed This
Tags
box
small parts storage
storage
Storage Box
License
CC BY-SA
Stackable Boxes
by Kingofaces2 is licensed under the Creative Commons - Attribution - Share Alike license."
6693400,"Summary
Summary
Free Medieval Ruins House Model
Add a unique, detailed piece to your medieval collection with our Free Medieval Ruins House model! Perfect for tabletop games, dioramas, and more.
Support our project on Kickstarter to get more amazing models like this:
https://www.kickstarter.com/projects/mydungeon/my-dungeon-darkland
Join us on this exciting adventure!
Tags
dnd
dnd miniature
DnD Tiles
mordheim
Mordheim terrain
ruins
tabletop terrain
Warcry
Warcry AoS
wargame
wargame terrain
warhammer
Warhammer warcry
License
CC BY-SA
Sample Kickstarter Ruins Medieval Mordheim House Terrain wargame
by My_Dungeon is licensed under the Creative Commons - Attribution - Share Alike license."
6691542,"Summary
Print Settings
Post-Printing
How I Designed This
Summary
This light bar mounts on the back of the X gantry and shines light directly on the current layer being printed. It was designed specifically for the Ender 3 Pro, but may work with other Ender 3s or any printer that uses a T-slot gantry bar.   Be sure that none of the assembly extends below the nozzle Z position.
After I got my Ender 3 Pro, I found it irritating that viewing the layer being printed (especially the critical first few layers) was so difficult due to the printhead being in the way and the shadow beneath.  All the lighting solutions that I found were mounted on the top crossbar, which made the shadow even deeper.   I saw that there was no reason that a light bar couldn't be mounted on the back as long as it didn't extend below the nozzle.  After considering it for some time, I came up with this arrangement.
Many places have LED strips that can be cut to length, and I recently found that they are available for 24V operation. So I designed a slotted rail that would accept the strip and a couple of brackets that attach to the back of the X gantry using T-Slot nuts.  The brackets are a snug fit on the ends of the rails, and the strip slides in from the end.  Power is taken directly from the power supply terminals.  The brackets are designed to be above the Z height of the current layer and the light shines down at an angle that illuminates the nozzle tip.  So that critical first layer can be viewed in good light. 
I have included a detailed construction document with pictures, and also the Fusion .f3d file if you need to make any adjustments or adapt to a different model printer. 
The LED strips are readily available on Amazon, as is the 24 Ga. speaker wire, although together they will cost around $20.  If there is interest, I might be talked into making wired LED strips available for moderate cost.... send me a message via Thingiverse if you are interested.
This is the first release of this design, so it should be considered a work in progress.  Let me know of any problems with it.
Print Settings
Printer brand:
Creality
Printer:
Ender 3 Pro
Rafts:
No
Supports:
Yes
Resolution:
0.2mm
Infill:
23%
Filament brand:
Comgrow
Filament color:
Black
Filament material:
PLA, PETG
Notes:
Strip bar can be printed vertically without supports, but may be weak. Printing flat on the bed, slot side down with support is recommended. Infill is not critical, as stress is only an issue during assembly. I used Comgrow PLA, but any should work fine.
The clearance between the strip bar and the end brackets is 0.15mm all around, so it will probably be a pretty tight fit, especially if your printer is not closely calibrated.
Post-Printing
Full details are in the construction document.
Some soldering is required to attach the wires to the LED strip.
Installation calls for 8 mm screws, which may be hard to find.  10 mm are too long unless you add washers under the head.  I was able to make 6 mm screws work.
The brackets are intended to be mounted at the ends of the strip bar.  
How I Designed This
Designed with Fusion 360.  Modeled the LED strip bar, then added component for one end bracket, then mirrored it for the other bracket. 
Tags
Ender 3 Pro
LED light
Light bar
License
CC BY-NC-SA
Bed Lighting - Gantry mounted for Ender 3 Pro, others?
by w0nrp is licensed under the Creative Commons - Attribution - Non-Commercial - Share Alike license."
6703163,"Summary
Summary
I used to have long-ish hair and i always tied it up, but i always realized that my hair would look like a palm tree. so i wanted to give it a plant pot so call home.
Tags
cute
funny
hair
hair accessories
planter
plant pot
License
CC BY-SA
Plant pot for hair
by Powderedwater is licensed under the Creative Commons - Attribution - Share Alike license."
6698976,"Summary
Print Settings
Summary
Travel container for cotton swabs
Here is my travel container for cotton swabs with a elegant design.
There is place for up to 20 swabs. I would recommened about 15 swabs. You can also use it for toothpicks ore something else.
The .stl-file is available at MakerWorld -> https://makerworld.com/en/models/544069#profileId-466161
For more designs, check out my MakerWorld profile ->
-> https://makerworld.com/en/@Abbizz
Print Settings
Printer brand:
Bambulabs
Printer:
Bambu P1S
Rafts:
Doesn't Matter
Supports:
No
Resolution:
0,12
Infill:
15
Filament brand:
Bambu Lab
Filament color:
Black matte
Filament material:
PLA
Tags
container
cotton
cotton swab
cotton swab holder
gadget
holder
home
household
organization
organizer
qtip
swab
tool
toothpick
travel
travel case
tray
vacation
watte
wattestaebchen
Wattestbchen
zahnstocher
License
CC BY-NC-SA
Cotton swab (QTip) travel container
by Abbizz is licensed under the Creative Commons - Attribution - Non-Commercial - Share Alike license."
6712294,"Summary
Summary
CHIBIT 081 : Deadpool (Deadpool & Wolverine)
High : 90 mm
Parts: 6
folow me
https://www.facebook.com/cloudysweetiie
https://twitter.com/CloudySweetiie
.
Support me
https://www.patreon.com/cloudysweety
https://ko-fi.com/cloudysweety
Tags
deadpool
marvel
superhero
Wolverine
License
CC BY-SA
CHIBIT 081 : DEADPOOL (DEADPOOL & WOLVERINE)
by Cloudy-Sweety is licensed under the Creative Commons - Attribution - Share Alike license."
6703883,"Summary
Print Settings
Custom Section
Summary
A nice double twisted fidget toy… Easy print…
Please find more designs from me at my profile at printables.com:
https://www.printables.com/@prntmkr/models
Do you already know my Summer Mini Frisbee? Check this out:
Print Settings
Rafts:
No
Supports:
No
Infill:
0%
Filament brand:
Prusament
Filament material:
PLA
Notes:
Other than the rendering above shows, I recommend NOT to print an infill and NO solid layers on the top and bottom. Saves a lot of filament and looks even cooler…. :-)
Nozzle: 0.4
Layers: 0.2
Infill: 0% (yes, 0%)
Solid layers top: 0
Solid layers bottom: 0
Perimeters: 2
Custom Section
Do you like my design?
Please leave a “like”.
Feel free to follow me.
Please find more designs from me at my profile at printables.com:
https://www.printables.com/@prntmkr/models
Tags
easy
easy print
fidget
Fidget Toy
fun
funny
toy
License
CC BY-NC-ND
Double Twisted Fidget Toy
by Prntmkr is licensed under the Creative Commons - Attribution - Non-Commercial - No Derivatives license."
